"consecutive"	"dat.source"	"year"	"date"	"CPUE_pontastacus.leptodactylus"	"CPUE_pacifastacus.leniusculus"	"pontastacus.leptodactylus"	"pacifastacus.leniusculus"	"CPUE_faxonius.limosus"	"CPUE_procambarus.clarkii"	"CPUE_procambarus.acutus"	"CPUE_procambarus.virginalis"	"CPUE_faxonius.virilis"	"faxonius.limosus"	"procambarus.clarkii"	"procambarus.acutus"	"procambarus.virginalis"	"faxonius.virilis"	"BEKNR"	"BEKNAAM"	"longitude"	"latitude"	"nearest_river_index"	"VHAG"	"CATC"	"WVLC"	"ID"	"distances_cray_VHAG_WVLC"	"yearGroup"	"sample_point"	"sample_datum_monstername"	"sample_tijdstip_monstername"	"sample_point_omschrijving"	"lambert_x"	"lambert_y"	"waterloop"	"bekken"	"gemeente"	"Cl-"	"N t"	"O2"	"BZV5"	"EC 20"	"T"	"pH"	"Secchi"	"P t"	"Ca o"	"Clfyl a"	"ZS"	"oPO4"	"distance_cray_FC"
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.1860599959927	51.2456000023905	29364	47902	2	NA	2226	4.36677054354535	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	823.304827429784
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18657999599258	51.2456800023906	29364	47902	2	NA	2227	3.20933294294658	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	786.051626187069
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.1869199959925	51.2457400023906	29364	47902	2	NA	2228	3.69789413527823	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	761.424489452516
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	4	"Benedenscheldebekken"	4.18769999599233	51.2459500023906	29364	47902	2	NA	2229	4.90005101029674	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	702.349657555453
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18826999599221	51.2461700023906	29364	47902	2	NA	2230	5.15393260935875	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	656.936947218932
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18823999599222	51.2461900023906	29364	47902	2	NA	2231	2.13084792555409	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	658.271234329612
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18846999599217	51.2462500023906	29364	47902	2	NA	2232	6.65939167717447	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	640.955434080337
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18847999599217	51.2462700023906	29364	47902	2	NA	2233	5.35763554519278	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	639.635929236333
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18913999599205	51.2466800023905	29364	47902	2	NA	2234	5.93828986747275	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	583.036935378135
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18924999599204	51.2467600023905	29364	47902	2	NA	2235	6.59414146400455	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	573.473466903606
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18944999599201	51.2470200023905	29364	47902	2	NA	2238	4.95467840780193	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	553.789143603574
NA	"gbif_data"	2024	"2024-09-03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18944999599201	51.2470200023905	29364	47902	2	NA	2239	4.95467840780193	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	553.789143603574
NA	"gbif_data"	2024	"2024-09-08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.99510999602512	51.1085300024088	10985	15074	0	NA	2261	1.27672996605354	2024	"OW42800"	"2024-05-28; 2024-07-22; 2024-07-24; 2024-08-28; 2024-09-25; 2023-05-08; 2023-06-05; 2023-07-03; 2023-08-07; 2023-09-11; 2023-10-09; 2022-05-17; 2022-06-21; 2022-07-18; 2022-08-17; 2022-09-20; 2022-10-12; 2022-10-18"	"09:44:06; 09:37:12; 10:32:38; 09:27:40; 10:53:47; 12:10:59; 12:30:00; 12:05:00; 12:50:00; NA; 12:59:59; 14:15:00; 13:47:00; 13:35:59; 13:37:00; 13:33:00; 14:29:59"	"Sportlaan,thv zwembad en brugje"	123715.997115	199912.001654	"BOVENDURME - DURME - MOERVAART"	"Bekken van de Gentse Kanalen"	"Lokeren"	167	1.911875	5.96888888888889	3.28571428571429	962.888888888889	19.5055555555556	7.88333333333333	NA	0.207866666666667	105000	NA	8.91875	NA	117.974198987501
NA	"gbif_data"	2024	"2024-09-08"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.99498999602515	51.1085900024087	10985	15074	0	NA	2262	1.74458934553515	2024	"OW42800"	"2024-05-28; 2024-07-22; 2024-07-24; 2024-08-28; 2024-09-25; 2023-05-08; 2023-06-05; 2023-07-03; 2023-08-07; 2023-09-11; 2023-10-09; 2022-05-17; 2022-06-21; 2022-07-18; 2022-08-17; 2022-09-20; 2022-10-12; 2022-10-18"	"09:44:06; 09:37:12; 10:32:38; 09:27:40; 10:53:47; 12:10:59; 12:30:00; 12:05:00; 12:50:00; NA; 12:59:59; 14:15:00; 13:47:00; 13:35:59; 13:37:00; 13:33:00; 14:29:59"	"Sportlaan,thv zwembad en brugje"	123715.997115	199912.001654	"BOVENDURME - DURME - MOERVAART"	"Bekken van de Gentse Kanalen"	"Lokeren"	167	1.911875	5.96888888888889	3.28571428571429	962.888888888889	19.5055555555556	7.88333333333333	NA	0.207866666666667	105000	NA	8.91875	NA	108.73399701216
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.69846999609658	51.1032200023781	1141	625	1	NA	2298	0.27830346237906	2024	"OW789420"	"2024-05-07; 2024-06-13; 2024-07-03; 2024-07-08; 2024-08-01; 2024-09-17; 2024-10-10; 2023-05-08; 2023-08-10; 2023-09-19; 2023-10-19"	"10:18:21; 12:43:39; 13:01:55; 10:55:28; 12:44:58; 13:12:38; 11:42:08; 14:05:00; 14:25:59; 14:43:00; 13:19:00"	"Spoorwegstraat-Christoffelweg-veldweg langs spoorweg,afw brug (Waalbrug)"	103713.997891	199522.005826	"NIEUWE KALE"	"Bekken van de Gentse Kanalen"	"Evergem"	100.644444444444	4.62285714285714	6.639	2.32857142857143	893.636363636364	17.8454545454545	7.70363636363636	NA	0.405714285714286	116777.777777778	NA	23.5375	NA	665.378993600359
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	3	"Bekken van de Gentse Kanalen"	3.69852099609658	51.1032850023781	1141	625	1	NA	2299	5.07803935309921	2024	"OW789420"	"2024-05-07; 2024-06-13; 2024-07-03; 2024-07-08; 2024-08-01; 2024-09-17; 2024-10-10; 2023-05-08; 2023-08-10; 2023-09-19; 2023-10-19"	"10:18:21; 12:43:39; 13:01:55; 10:55:28; 12:44:58; 13:12:38; 11:42:08; 14:05:00; 14:25:59; 14:43:00; 13:19:00"	"Spoorwegstraat-Christoffelweg-veldweg langs spoorweg,afw brug (Waalbrug)"	103713.997891	199522.005826	"NIEUWE KALE"	"Bekken van de Gentse Kanalen"	"Evergem"	100.644444444444	4.62285714285714	6.639	2.32857142857143	893.636363636364	17.8454545454545	7.70363636363636	NA	0.405714285714286	116777.777777778	NA	23.5375	NA	660.994181755004
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18624999599265	51.2456200023905	29364	47902	2	NA	2304	4.30635386073398	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	810.019201842172
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.1864499959926	51.2456300023906	29364	47902	2	NA	2305	6.3411273329282	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	796.437408230288
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18645999599261	51.2456600023905	29364	47902	2	NA	2306	3.24372905165913	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	794.702178144055
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18687999599251	51.2457400023905	29364	47902	2	NA	2307	2.87275939218784	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	764.069039545916
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18711999599245	51.2457900023906	29364	47902	2	NA	2308	3.89074647438731	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	746.411602368575
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.1873799959924	51.2458600023906	29364	47902	2	NA	2309	3.6272770374107	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	726.718247372046
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.1873899959924	51.2458600023906	29364	47902	2	NA	2310	3.89396956322171	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	726.05657283382
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.1873999959924	51.2458700023906	29364	47902	2	NA	2311	3.13244529300722	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	725.039765876734
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18757999599235	51.2459100023906	29364	47902	2	NA	2312	4.96803745839244	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	711.707945858209
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18793999599228	51.2460500023906	29364	47902	2	NA	2313	3.61896830687019	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	682.953250932188
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18793999599228	51.2460500023906	29364	47902	2	NA	2314	3.61896830687019	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	682.953250932188
NA	"gbif_data"	2024	"2024-09-13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	4	"Benedenscheldebekken"	4.18802999599226	51.2460700023906	29364	47902	2	NA	2315	4.92743138133765	2024	"OW191200"	"2024-05-15; 2024-06-12; 2024-07-17; 2024-08-07; 2024-09-11; 2024-10-09; 2022-05-31; 2022-06-29; 2022-07-27; 2022-08-31; 2022-09-28; 2022-10-26"	"10:24:15; 11:23:48; 12:06:41; 12:13:58; 09:14:56; 09:12:00; 10:30:00; 09:39:00; 12:46:59; 09:44:00; 13:55:00; 09:48:00"	"Verrebroek, Havinkbeekstraat"	138023.998513	215351.002537	"ZUIDELIJKE WATERGANG"	"Benedenscheldebekken"	"Beveren"	589.5	4.04333333333333	8.53666666666667	7.58333333333333	2405.58333333333	18.2666666666667	7.74916666666667	NA	0.727416666666667	NA	NA	19.2416666666667	NA	676.288810644314
